year,month,month_date,fuel_type,generation_mwh,total_generation_mwh,pct_share,pct_share_prior_year,yoy_change_ppts,rolling_12m_avg_pct
2018,6,2018-06-01,hydro,110000.0,45843000.0,0.24,0.258,-0.018000000000000016,0.23399999999999999
2018,6,2018-06-01,natural_gas,22971000.0,45843000.0,50.108,49.482,0.6259999999999977,47.089
2018,6,2018-06-01,nuclear,3604000.0,45843000.0,7.862,6.689,1.173,8.766583333333333
2018,6,2018-06-01,other,554000.0,45843000.0,1.208,1.307,-0.09899999999999998,1.3529166666666665
2018,6,2018-06-01,solar,450000.0,45843000.0,0.982,0.658,0.32399999999999995,0.7034166666666667
2018,6,2018-06-01,wind,7689000.0,45843000.0,16.772,11.454,5.317999999999998,15.831249999999999
2018,7,2018-07-01,coal,11283000.0,49609000.0,22.744,28.892,-6.148,25.510416666666668
2018,7,2018-07-01,hydro,95000.0,49609000.0,0.191,0.189,0.0020000000000000018,0.23416666666666663
2018,7,2018-07-01,natural_gas,28827000.0,49609000.0,58.108,53.913,4.195,47.438583333333334
2018,7,2018-07-01,nuclear,3705000.0,49609000.0,7.468,5.861,1.6070000000000002,8.900500000000001
2018,7,2018-07-01,other,613000.0,49609000.0,1.236,1.166,0.07000000000000006,1.35875
2018,7,2018-07-01,solar,439000.0,49609000.0,0.885,0.607,0.278,0.7265833333333335
2018,7,2018-07-01,wind,4647000.0,49609000.0,9.367,9.372,-0.004999999999999005,15.830833333333333
2018,8,2018-08-01,coal,11384000.0,48910000.0,23.275,29.359,-6.084000000000003,25.003416666666666
2018,8,2018-08-01,hydro,83000.0,48910000.0,0.17,0.162,0.008000000000000007,0.2348333333333333
2018,8,2018-08-01,natural_gas,26802000.0,48910000.0,54.799,53.266,1.5330000000000013,47.566333333333326
2018,8,2018-08-01,nuclear,3656000.0,48910000.0,7.475,7.359,0.11599999999999966,8.910166666666667
2018,8,2018-08-01,other,592000.0,48910000.0,1.21,1.182,0.028000000000000025,1.3610833333333334
2018,8,2018-08-01,solar,425000.0,48910000.0,0.869,0.582,0.28700000000000003,0.7505000000000001
2018,8,2018-08-01,wind,5968000.0,48910000.0,12.202,8.089,4.1129999999999995,16.173583333333333
2018,9,2018-09-01,coal,10342000.0,41034000.0,25.203,31.509,-6.306000000000001,24.477916666666662
2018,9,2018-09-01,hydro,71000.0,41034000.0,0.173,0.176,-0.0030000000000000027,0.23458333333333328
2018,9,2018-09-01,natural_gas,22081000.0,41034000.0,53.811,45.411,8.399999999999999,48.266333333333336
2018,9,2018-09-01,nuclear,3588000.0,41034000.0,8.744,8.936,-0.19200000000000017,8.894166666666665
2018,9,2018-09-01,other,456000.0,41034000.0,1.111,1.268,-0.15700000000000003,1.348
2018,9,2018-09-01,solar,331000.0,41034000.0,0.807,0.576,0.2310000000000001,0.7697500000000002
2018,9,2018-09-01,wind,4165000.0,41034000.0,10.15,12.124,-1.9740000000000002,16.009083333333333
2018,10,2018-10-01,coal,9517000.0,37403000.0,25.444,29.091,-3.647000000000002,24.174000000000003
2018,10,2018-10-01,hydro,68000.0,37403000.0,0.182,0.169,0.012999999999999984,0.23566666666666666
2018,10,2018-10-01,natural_gas,18559000.0,37403000.0,49.619,43.501,6.118000000000002,48.77616666666666
2018,10,2018-10-01,nuclear,2903000.0,37403000.0,7.761,8.429,-0.6680000000000001,8.8385
2018,10,2018-10-01,other,481000.0,37403000.0,1.286,1.535,-0.2489999999999999,1.32725
2018,10,2018-10-01,solar,276000.0,37403000.0,0.738,0.669,0.06899999999999995,0.7755
2018,10,2018-10-01,wind,5599000.0,37403000.0,14.969,16.606,-1.6370000000000022,15.872666666666667
2018,11,2018-11-01,coal,9255000.0,35576000.0,26.015,32.231,-6.216000000000001,23.656000000000002
2018,11,2018-11-01,hydro,79000.0,35576000.0,0.222,0.203,0.01899999999999999,0.23725
2018,11,2018-11-01,natural_gas,16093000.0,35576000.0,45.236,38.461,6.774999999999999,49.34074999999999
2018,11,2018-11-01,nuclear,3295000.0,35576000.0,9.262,9.695,-0.43299999999999983,8.802416666666666
2018,11,2018-11-01,other,494000.0,35576000.0,1.389,1.507,-0.11799999999999988,1.3174166666666667
2018,11,2018-11-01,solar,286000.0,35576000.0,0.804,0.548,0.256,0.7968333333333333
2018,11,2018-11-01,wind,6074000.0,35576000.0,17.073,17.355,-0.28200000000000003,15.849166666666667
2018,12,2018-12-01,coal,9274000.0,37061000.0,25.024,29.939,-4.914999999999999,23.246416666666665
2018,12,2018-12-01,hydro,85000.0,37061000.0,0.229,0.211,0.018000000000000016,0.23875000000000002
2018,12,2018-12-01,natural_gas,17264000.0,37061000.0,46.583,44.173,2.4099999999999966,49.54158333333333
2018,12,2018-12-01,nuclear,3109000.0,37061000.0,8.389,9.893,-1.5040000000000013,8.677083333333332
2018,12,2018-12-01,other,527000.0,37061000.0,1.422,1.399,0.02299999999999991,1.3193333333333335
2018,12,2018-12-01,solar,246000.0,37061000.0,0.664,0.472,0.19200000000000006,0.8128333333333333
2018,12,2018-12-01,wind,6556000.0,37061000.0,17.69,13.912,3.7780000000000005,16.164
2019,1,2019-01-01,coal,8376000.0,38902000.0,21.531,26.52,-4.989000000000001,22.83066666666667
2019,1,2019-01-01,hydro,137000.0,38902000.0,0.352,0.253,0.09899999999999998,0.247
2019,1,2019-01-01,natural_gas,19381000.0,38902000.0,49.82,45.419,4.401000000000003,49.90833333333333
2019,1,2019-01-01,nuclear,3229000.0,38902000.0,8.3,9.465,-1.1649999999999991,8.579999999999998
2019,1,2019-01-01,other,556000.0,38902000.0,1.429,1.327,0.10200000000000009,1.3278333333333334
2019,1,2019-01-01,solar,298000.0,38902000.0,0.766,0.611,0.15500000000000003,0.8257500000000001
2019,1,2019-01-01,wind,6925000.0,38902000.0,17.801,16.405,1.3959999999999972,16.280333333333335
2019,2,2019-02-01,coal,7447000.0,34127000.0,21.821,21.228,0.593,22.880083333333335
2019,2,2019-02-01,hydro,220000.0,34127000.0,0.645,0.302,0.343,0.27558333333333335
2019,2,2019-02-01,natural_gas,15586000.0,34127000.0,45.671,48.101,-2.4299999999999997,49.70583333333334
2019,2,2019-02-01,nuclear,3430000.0,34127000.0,10.051,10.248,-0.19699999999999918,8.563583333333334
2019,2,2019-02-01,other,508000.0,34127000.0,1.489,1.374,0.11499999999999999,1.3374166666666667
2019,2,2019-02-01,solar,297000.0,34127000.0,0.87,0.708,0.16200000000000003,0.8392499999999999
2019,2,2019-02-01,wind,6639000.0,34127000.0,19.454,18.039,1.4149999999999991,16.39825
2019,3,2019-03-01,coal,7306000.0,35599000.0,20.523,18.296,2.2270000000000003,23.065666666666672
2019,3,2019-03-01,hydro,86000.0,35599000.0,0.242,0.298,-0.055999999999999994,0.27091666666666664
2019,3,2019-03-01,natural_gas,16853000.0,35599000.0,47.341,47.677,-0.3359999999999985,49.677833333333325
2019,3,2019-03-01,nuclear,3721000.0,35599000.0,10.453,10.337,0.11599999999999966,8.57325
2019,3,2019-03-01,other,574000.0,35599000.0,1.612,1.42,0.19200000000000017,1.3534166666666667
2019,3,2019-03-01,solar,365000.0,35599000.0,1.025,0.906,0.11899999999999988,0.8491666666666666
2019,3,2019-03-01,wind,6694000.0,35599000.0,18.804,21.066,-2.2620000000000005,16.20975
2019,4,2019-04-01,coal,6027000.0,33627000.0,17.923,21.206,-3.2830000000000013,22.792083333333334
2019,4,2019-04-01,hydro,161000.0,33627000.0,0.479,0.321,0.15799999999999997,0.28408333333333335
2019,4,2019-04-01,natural_gas,15302000.0,33627000.0,45.505,45.574,-0.06899999999999551,49.672083333333326
2019,4,2019-04-01,nuclear,3251000.0,33627000.0,9.668,8.302,1.3659999999999997,8.687083333333334
2019,4,2019-04-01,other,532000.0,33627000.0,1.582,1.425,0.15700000000000003,1.3665
2019,4,2019-04-01,solar,515000.0,33627000.0,1.532,0.931,0.601,0.89925
2019,4,2019-04-01,wind,7839000.0,33627000.0,23.312,22.241,1.0710000000000015,16.299
2019,5,2019-05-01,coal,7859000.0,40537000.0,19.387,21.174,-1.786999999999999,22.64316666666667
2019,5,2019-05-01,hydro,187000.0,40537000.0,0.461,0.284,0.17700000000000005,0.29883333333333334
2019,5,2019-05-01,natural_gas,20803000.0,40537000.0,51.319,49.464,1.855000000000004,49.82666666666666
2019,5,2019-05-01,nuclear,2933000.0,40537000.0,7.235,8.812,-1.576999999999999,8.555666666666665
2019,5,2019-05-01,other,500000.0,40537000.0,1.233,1.424,-0.19099999999999984,1.3505833333333335
2019,5,2019-05-01,solar,493000.0,40537000.0,1.216,0.849,0.367,0.9298333333333333
2019,5,2019-05-01,wind,7762000.0,40537000.0,19.148,17.994,1.154,16.395166666666668
2019,6,2019-06-01,coal,8396000.0,43722000.0,19.203,22.828,-3.625,22.34108333333333
2019,6,2019-06-01,hydro,114000.0,43722000.0,0.261,0.24,0.02100000000000002,0.30058333333333337
2019,6,2019-06-01,natural_gas,24252000.0,43722000.0,55.469,50.108,5.361000000000004,50.27341666666666
2019,6,2019-06-01,nuclear,3600000.0,43722000.0,8.234,7.862,0.3719999999999999,8.586666666666666
2019,6,2019-06-01,other,495000.0,43722000.0,1.132,1.208,-0.07600000000000007,1.3442500000000004
2019,6,2019-06-01,solar,575000.0,43722000.0,1.315,0.982,0.33299999999999996,0.9575833333333331
2019,6,2019-06-01,wind,6290000.0,43722000.0,14.386,16.772,-2.3859999999999992,16.196333333333335
2019,7,2019-07-01,coal,9137000.0,49013000.0,18.642,22.744,-4.102,21.99925
2019,7,2019-07-01,hydro,180000.0,49013000.0,0.367,0.191,0.176,0.31525
2019,7,2019-07-01,natural_gas,28137000.0,49013000.0,57.407,58.108,-0.7010000000000005,50.215
2019,7,2019-07-01,nuclear,3704000.0,49013000.0,7.557,7.468,0.08900000000000041,8.594083333333334
2019,7,2019-07-01,other,530000.0,49013000.0,1.081,1.236,-0.15500000000000003,1.3313333333333335
2019,7,2019-07-01,solar,594000.0,49013000.0,1.212,0.885,0.32699999999999996,0.9848333333333331
2019,7,2019-07-01,wind,6731000.0,49013000.0,13.733,9.367,4.366,16.560166666666667
2019,8,2019-08-01,coal,8893000.0,51326000.0,17.327,23.275,-5.947999999999997,21.503583333333335
2019,8,2019-08-01,hydro,82000.0,51326000.0,0.16,0.17,-0.010000000000000009,0.3144166666666667
2019,8,2019-08-01,natural_gas,30948000.0,51326000.0,60.297,54.799,5.4979999999999976,50.673166666666674
2019,8,2019-08-01,nuclear,3690000.0,51326000.0,7.189,7.475,-0.2859999999999996,8.570250000000001
2019,8,2019-08-01,other,659000.0,51326000.0,1.284,1.21,0.07400000000000007,1.3375000000000001
2019,8,2019-08-01,solar,565000.0,51326000.0,1.101,0.869,0.23199999999999998,1.0041666666666664
2019,8,2019-08-01,wind,6489000.0,51326000.0,12.643,12.202,0.4410000000000007,16.59691666666667
2019,9,2019-09-01,coal,8309000.0,45914000.0,18.097,25.203,-7.105999999999998,20.911416666666668
2019,9,2019-09-01,hydro,87000.0,45914000.0,0.189,0.173,0.016000000000000014,0.31575000000000003
2019,9,2019-09-01,natural_gas,26426000.0,45914000.0,57.555,53.811,3.7439999999999998,50.98516666666666
2019,9,2019-09-01,nuclear,3581000.0,45914000.0,7.799,8.744,-0.9449999999999994,8.491500000000002
2019,9,2019-09-01,other,508000.0,45914000.0,1.106,1.111,-0.004999999999999893,1.3370833333333334
2019,9,2019-09-01,solar,486000.0,45914000.0,1.059,0.807,0.2519999999999999,1.0251666666666666
2019,9,2019-09-01,wind,6517000.0,45914000.0,14.194,10.15,4.0440000000000005,16.933916666666665
2019,10,2019-10-01,coal,7005000.0,38521000.0,18.185,25.444,-7.259,20.3065
2019,10,2019-10-01,hydro,82000.0,38521000.0,0.213,0.182,0.031,0.31833333333333336
2019,10,2019-10-01,natural_gas,20152000.0,38521000.0,52.314,49.619,2.6950000000000003,51.20974999999999
2019,10,2019-10-01,nuclear,2872000.0,38521000.0,7.456,7.761,-0.3049999999999997,8.466083333333334
2019,10,2019-10-01,other,510000.0,38521000.0,1.324,1.286,0.038000000000000034,1.3402500000000002
2019,10,2019-10-01,solar,445000.0,38521000.0,1.155,0.738,0.41700000000000004,1.0599166666666664
2019,10,2019-10-01,wind,7455000.0,38521000.0,19.353,14.969,4.384000000000002,17.29925
2019,11,2019-11-01,coal,6786000.0,36197000.0,18.747,26.015,-7.268000000000001,19.700833333333335
2019,11,2019-11-01,hydro,76000.0,36197000.0,0.21,0.222,-0.01200000000000001,0.31733333333333336
2019,11,2019-11-01,natural_gas,17967000.0,36197000.0,49.637,45.236,4.401000000000003,51.57649999999999
2019,11,2019-11-01,nuclear,3497000.0,36197000.0,9.661,9.262,0.39899999999999913,8.499333333333334
2019,11,2019-11-01,other,535000.0,36197000.0,1.478,1.389,0.08899999999999997,1.3476666666666668
2019,11,2019-11-01,solar,346000.0,36197000.0,0.956,0.804,0.1519999999999999,1.0725833333333332
2019,11,2019-11-01,wind,6990000.0,36197000.0,19.311,17.073,2.2379999999999995,17.48575
2019,12,2019-12-01,coal,6275000.0,38173000.0,16.438,25.024,-8.586000000000002,18.985333333333333
2019,12,2019-12-01,hydro,62000.0,38173000.0,0.162,0.229,-0.067,0.31175
2019,12,2019-12-01,natural_gas,19820000.0,38173000.0,51.922,46.583,5.338999999999999,52.021416666666674
2019,12,2019-12-01,nuclear,3790000.0,38173000.0,9.928,8.389,1.5390000000000015,8.627583333333334
2019,12,2019-12-01,other,550000.0,38173000.0,1.441,1.422,0.019000000000000128,1.3492499999999998
2019,12,2019-12-01,solar,386000.0,38173000.0,1.011,0.664,0.34699999999999986,1.1014999999999997
2019,12,2019-12-01,wind,7290000.0,38173000.0,19.097,17.69,1.407,17.603
2020,1,2020-01-01,coal,5291000.0,37661000.0,14.049,21.531,-7.481999999999999,18.361833333333333
2020,1,2020-01-01,hydro,57000.0,37661000.0,0.151,0.352,-0.20099999999999998,0.295
2020,1,2020-01-01,natural_gas,19635000.0,37661000.0,52.136,49.82,2.3160000000000025,52.21441666666667
